Key,koreana
rollUpDoor3x3WhitePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3BrownPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3RedPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3OrangePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3YellowPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3GreenPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3BluePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3PurplePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3GreyPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3BlackPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor3x3PinkPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4WhitePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4BrownPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4RedPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4OrangePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4YellowPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4GreenPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4BluePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4PurplePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4GreyPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4BlackPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor5x4PinkPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4WhitePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4BrownPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4RedPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4OrangePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4YellowPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4GreenPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4BluePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4PurplePicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4GreyPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4BlackPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
rollUpDoor7x4PinkPicked,"롤업 문\n[808080](잠금 해제됨)[-]"
ulmBlockStoreWindowVariantHelper,"철 창문"
ulmBlockStoreWindowBulletproofVariantHelper,"방탄 철 창문"
ulmBlockWoodWindowVariantHelper,"나무 창문"
ulmDoorWoodVariantHelper,"나무 문"
ulmDoorWoodDoubleVariantHelper,"나무 쌍여닫이문"
ulmDoorMetalVariantHelper,"철 문"
ulmDoorMetalDoubleVariantHelper,"철 쌍여닫이문"
ulmContainerStashElliannia,"엘리아니아의 보관함"
ulmContainerStashEllianniaInsecure,"엘리아니아의 보관함"
ulmContainerStashEllianniaDesc,"작은 금속 상자입니다. 상자 아래에는 '엘리아니아의 보관함' 이라고 적혀 있습니다."
ulmTrapPoweredSpikes,"스파이크 함정"
ulmTrapPoweredSpikesDesc,"센서가 내장되어 있어 전원이 내부 서보와 피스톤을 작동시켜 치명적인 금속 스파이크를 빠르게 발사합니다."
terrOreTitanium,"티타늄 광석"
terrOreStoneTitaniumRandom,"= 티타늄 광맥 = 도우미"
terrOreStoneTitaniumRandomDesc,"티타늄/돌/사암"
oreTitaniumBoulder,"티타늄 광석 바위"
ironShapes:VariantHelper,"철 형태"
scrapIronShapes:VariantHelper,"고철 형태"
frameShapes:VariantHelper,"목재 프레임 형태"
stoneShapes:VariantHelper,"돌 형태"
corrugatedMetalShapes:VariantHelper,"골진 철 형태"
rConcreteShapes:VariantHelper,"강화 콘크리트 형태"
titaniumShapes:VariantHelper,"티타늄 형태"
awningShapes:VariantHelper,"차양 형태"
materialmatBrick,"벽돌"
materialmatClothStable,"차양"
materialmatCobblestone,"조약돌"
materialmatStoneShapes,"돌"
materialmatConcrete,"콘크리트"
materialmatIron,"골진 철"
materialmatIronMedium,"골진 철"
materialmatIronShapes,"철"
materialmatReinforcedConcrete,"강화 콘크리트"
materialmatScrapIronShapes,"고철"
materialmatSteel,"강철"
materialmatTitanium,"티타늄"
materialmatWood,"목재"
materialmatWoodFrames,"목재 프레임"
ulmVehicleAmbulance1,"구급차"
ulmVehicleAmbulance1VariantHelper,"구급차"
ulmVehicleAmbulance1RandomHelper,"[구급차 무작위 도우미]"
ulmVehicleHelicopterDH,"DH-800"
ulmVehicleHelicopterDH1,"DH-800"
ulmVehicleHelicopterDH2,"DH-800"
ulmVehicleHelicopterDH3,"DH-800"
ulmVehicleHelicopterDH4,"DH-800"
ulmVehicleHelicopterDH5,"DH-800"
ulmVehicleHelicopterDH6,"DH-800"
ulmVehicleHelicopterDH7,"DH-800"
ulmVehicleHelicopterRaven,"레이븐"
ulmVehicleMineCart,"광산 카트"
ulmVehicleMineCartBlueprint,"광산 카트 도면"
ulmVehicleMiningDumpTruck,"광산 덤프 트럭"
ulmVehicleMilitaryTruck,"두돈반 트럭"
ulmVehicleMilitaryTruckDesertTarp1,"두돈반 트럭"
ulmVehicleMilitaryTruckDesertTarp2,"두돈반 트럭"
ulmVehicleMilitaryTruckDesertTarp3,"두돈반 트럭"
ulmVehicleMilitaryTruckDesertRails,"두돈반 트럭"
ulmVehicleMilitaryTruckCamoTarp1,"두돈반 트럭"
ulmVehicleMilitaryTruckCamoTarp2,"두돈반 트럭"
ulmVehicleMilitaryTruckCamoTarp3,"두돈반 트럭"
ulmVehicleMilitaryTruckCamoRails,"두돈반 트럭"
ulmVehicleMilitaryTruckVariantHelper,"두돈반 트럭"
ulmVehicleMilitaryTruckSecureVariantHelper,"두돈반 트럭"
ulmVehicleMilitaryTruckRandomHelper,"[두돈반 트럭 무작위 도우미]"
ulmVehicleMinivan1,"낡은 밴"
ulmVehicleMinivan1White,"낡은 밴"
ulmVehicleMinivan1Gray,"낡은 밴"
ulmVehicleMinivan1Black,"낡은 밴"
ulmVehicleMinivan1Blue,"낡은 밴"
ulmVehicleMinivan1Cyan,"낡은 밴"
ulmVehicleMinivan1Green,"낡은 밴"
ulmVehicleMinivan1Purple,"낡은 밴"
ulmVehicleMinivan1Pink,"낡은 밴"
ulmVehicleMinivan1Yellow,"낡은 밴"
ulmVehicleMinivan1Orange,"낡은 밴"
ulmVehicleMinivan1Brown,"낡은 밴"
ulmVehicleMinivan1Red,"낡은 밴"
ulmVehicleMinivan1VariantHelper,"낡은 밴"
ulmVehicleMinivan1WreckedVariantHelper,"낡은 밴"
ulmVehicleMinivan1SecureVariantHelper,"낡은 밴"
ulmVehicleMuscle1,"팬텀"
ulmVehicleMuscle1White,"팬텀"
ulmVehicleMuscle1WhiteStripe,"팬텀"
ulmVehicleMuscle1Black,"팬텀"
ulmVehicleMuscle1BlackStripe,"팬텀"
ulmVehicleMuscle1Blue,"팬텀"
ulmVehicleMuscle1BlueStripe,"팬텀"
ulmVehicleMuscle1Gray,"팬텀"
ulmVehicleMuscle1GrayStripe,"팬텀"
ulmVehicleMuscle1Red,"팬텀"
ulmVehicleMuscle1RedStripe,"팬텀"
ulmVehicleMuscle1Yellow,"팬텀"
ulmVehicleMuscle1YellowStripe,"팬텀"
ulmVehicleMuscle1VariantHelper,"팬텀"
ulmVehicleMuscle1SecureVariantHelper,"팬텀"
ulmVehicleMuscle1WreckedVariantHelper,"파괴된 팬텀"
ulmVehiclePoliceCruiser,"순찰용 크루저"
ulmVehiclePoliceCruiserVariantHelper,"순찰용 크루저"
ulmVehiclePoliceCruiserRandomHelper,"[순찰용 크루저 무작위 도우미]"
ulmVehiclePoliceCruiserWreckedVariantHelper,"파괴된 순찰용 크루저"
ulmVehiclePoliceCruiserSecureVariantHelper,"순찰용 크루저"
ulmVehicleSedan1,"세단"
ulmVehicleSedan1White,"세단"
ulmVehicleSedan1Black,"세단"
ulmVehicleSedan1Police,"블랙 & 화이트 세단"
ulmVehicleSedan1Yellow,"세단"
ulmVehicleSedan1Green,"세단"
ulmVehicleSedan1Mixed,"세단"
ulmVehicleSedan1Red,"세단"
ulmVehicleSedan1Blue,"세단"
ulmVehicleSedan1PoliceWithLights,"순찰용 세단"
ulmVehicleSedan1VariantHelper,"세단"
ulmVehicleSedan1WideVariantHelper,"세단"
ulmVehicleSedan1SecureVariantHelper,"세단"
ulmVehicleSedan1SecureWideVariantHelper,"세단"
ulmVehicleSedan1RepairableVariantHelper,"세단"
ulmVehicleSedan1DamagedVariantHelper,"손상된 세단"
ulmVehicleSedan1WreckedVariantHelper,"부서진 세단"
ulmVehicleDuneRunner,"듄 러너"
ulmVehicleDuneRunnerDesc,"빠르고 가볍고 민첩한 만능형 4x4 정찰 차량으로, 화물 공간은 제한되어 있지만 오토바이만큼 빠릅니다."
ulmVehicleSedan2,"세단"
ulmVehicleSedan2White,"세단"
ulmVehicleSedan2Black,"세단"
ulmVehicleSedan2Beige,"세단"
ulmVehicleSedan2Blue,"세단"
ulmVehicleSedan2Green,"세단"
ulmVehicleSedan2GreenBlack,"세단"
ulmVehicleSedan2Orange,"세단"
ulmVehicleSedan2Red,"세단"
ulmVehicleSedan2Police,"순찰용 세단"
ulmVehicleSedan2Taxi,"택시 세단"
ulmVehicleSedan2VariantHelper,"세단"
ulmVehicleSedan2WideVariantHelper,"세단"
ulmVehicleSedan2SecureVariantHelper,"세단"
ulmVehicleSedan2SecureWideVariantHelper,"세단"
ulmVehicleSedan2WreckedVariantHelper,"부서진 세단"
ulmVehicleSedan3,"세단"
ulmVehicleSedan3White,"세단"
ulmVehicleSedan3Black,"세단"
ulmVehicleSedan3Blue,"세단"
ulmVehicleSedan3Beige,"세단"
ulmVehicleSedan3Brown,"세단"
ulmVehicleSedan3Gray,"세단"
ulmVehicleSedan3Green,"세단"
ulmVehicleSedan3Orange,"세단"
ulmVehicleSedan3Red,"세단"
ulmVehicleSedan3Yellow,"세단"
ulmVehicleSedan3Mixed1,"세단"
ulmVehicleSedan3Mixed2,"세단"
ulmVehicleSedan3Mixed3,"세단"
ulmVehicleSedan3Mixed4,"세단"
ulmVehicleSedan3Mixed5,"세단"
ulmVehicleSedan3VariantHelper,"세단"
ulmVehicleSedan3WideVariantHelper,"세단"
ulmVehicleSedan3SecureVariantHelper,"세단"
ulmVehicleSedan3SecureWideVariantHelper,"세단"
ulmVehicleSedan3WreckedVariantHelper,"부서진 세단"
ulmVehicleCoupe1,"낡은 쿠페"
ulmVehicleCoupe1White,"낡은 쿠페"
ulmVehicleCoupe1WhiteStripe,"낡은 쿠페"
ulmVehicleCoupe1Black,"낡은 쿠페"
ulmVehicleCoupe1BlackStripe,"낡은 쿠페"
ulmVehicleCoupe1Red,"낡은 쿠페"
ulmVehicleCoupe1RedStripe,"낡은 쿠페"
ulmVehicleCoupe1Beige,"낡은 쿠페"
ulmVehicleCoupe1Blue,"낡은 쿠페"
ulmVehicleCoupe1BlueStripe,"낡은 쿠페"
ulmVehicleCoupe1Gray,"낡은 쿠페"
ulmVehicleCoupe1Green,"낡은 쿠페"
ulmVehicleCoupe1Orange,"낡은 쿠페"
ulmVehicleCoupe1OrangeStripe,"낡은 쿠페"
ulmVehicleCoupe1Purple,"낡은 쿠페"
ulmVehicleCoupe1Cherry,"낡은 쿠페"
ulmVehicleCoupe1Yellow,"낡은 쿠페"
ulmVehicleCoupe1YellowStripe,"낡은 쿠페"
ulmVehicleCoupe1Mixed1,"낡은 쿠페"
ulmVehicleCoupe1Mixed2,"낡은 쿠페"
ulmVehicleCoupe1Mixed3,"낡은 쿠페"
ulmVehicleCoupe1VariantHelper,"낡은 쿠페"
ulmVehicleCoupe1SecureVariantHelper,"낡은 쿠페"
ulmVehicleCoupe1WideVariantHelper,"낡은 쿠페"
ulmVehicleCoupe1WreckedVariantHelper,"부서진 낡은 쿠페"
ulmVehicle4x4TruckVariantHelper,"4x4 트럭"
ulmVehicle4x4TruckWideVariantHelper,"4x4 트럭"
ulmVehicle4x4TruckSecureVariantHelper,"4x4 트럭"
ulmVehicle4x4TruckSecureWideVariantHelper,"4x4 트럭"
ulmVehicle4x4TruckWreckedVariantHelper,"부서진 4x4 트럭"
ulmVehicleHumvee,"4x4 험비"
ulmVehicleHumveeSnow,"4x4 험비"
ulmVehicleHumveeSnowCargo,"4x4 험비"
ulmVehicleHumveeDesert,"4x4 험비"
ulmVehicleHumveeDesertCargo,"4x4 험비"
ulmVehicleHumveeJungle,"4x4 험비"
ulmVehicleHumveeJungleCargo,"4x4 험비"
ulmVehicleHumveeBurnt,"4x4 험비"
ulmVehicleHumveeBurntCargo,"4x4 험비"
ulmVehicleHumveeVariantHelper,"4x4 험비"
ulmVehicleHumveeSecureVariantHelper,"4x4 험비"
ulmVehicleHumveeRandomHelper,"[4x4 험비 무작위 도우미]"
ulmVehicleSUV1,"SUV"
ulmVehicleSUV1White,"SUV"
ulmVehicleSUV1Gray,"SUV"
ulmVehicleSUV1Black,"SUV"
ulmVehicleSUV1Blue,"SUV"
ulmVehicleSUV1Cyan,"SUV"
ulmVehicleSUV1Green,"SUV"
ulmVehicleSUV1Purple,"SUV"
ulmVehicleSUV1Red,"SUV"
ulmVehicleSUV1Cherry,"SUV"
ulmVehicleSUV1Pink,"SUV"
ulmVehicleSUV1Yellow,"SUV"
ulmVehicleSUV1Orange,"SUV"
ulmVehicleSUV1Brown,"SUV"
ulmVehicleSUV1Beige,"SUV"
ulmVehicleSUV1Police,"순찰용 SUV"
ulmVehicleSUV1Security,"보안 강화 SUV"
ulmVehicleSUV1VariantHelper,"SUV"
ulmVehicleSUV1WideVariantHelper,"SUV"
ulmVehicleSUV1SecureVariantHelper,"SUV"
ulmVehicleSUV1SecureWideVariantHelper,"SUV"
ulmVehicleSUV1WreckedVariantHelper,"부서진 SUV"
ulmVehicleSUV1PoliceVariantHelper,"순찰용 SUV"
ulmVehicleSUV1PoliceSecureVariantHelper,"순찰용 SUV"
ulmVehicleSUV1PoliceWreckedVariantHelper,"파괴된 순찰용 SUV"
ulmVehicleSUV1SecurityVariantHelper,"보안 강화 SUV"
ulmVehicleSUV1SecuritySecureVariantHelper,"보안 강화 SUV"
ulmVehicleSUV1SecurityWreckedVariantHelper,"파괴된 보안 강화 SUV"
ulmVehicleBicycleAVariantHelper,"자전거"
ulmVehicleBicycleBVariantHelper,"자전거"
ulmVehicleBicycleCVariantHelper,"자전거"
ulmVehicleMinibikeAVariantHelper,"미니바이크"
ulmVehicleMinibikeBVariantHelper,"미니바이크"
ulmVehicleMinibikeCVariantHelper,"미니바이크"
ulmVehicleMotorcycleAVariantHelper,"방랑자"
ulmVehicleMotorcycleBVariantHelper,"방랑자"
ulmVehicleMotorcycleCVariantHelper,"방랑자"
ulmVehicleMotorcycle2,"레니게이드"
ulmVehicleMotorcycle2White,"레니게이드"
ulmVehicleMotorcycle2Gray,"레니게이드"
ulmVehicleMotorcycle2Black,"레니게이드"
ulmVehicleMotorcycle2LightBlue,"레니게이드"
ulmVehicleMotorcycle2DarkBlue,"레니게이드"
ulmVehicleMotorcycle2Cyan,"레니게이드"
ulmVehicleMotorcycle2RetroGreen,"레니게이드"
ulmVehicleMotorcycle2LimeGreen,"레니게이드"
ulmVehicleMotorcycle2ForestGreen,"레니게이드"
ulmVehicleMotorcycle2Purple,"레니게이드"
ulmVehicleMotorcycle2Pink,"레니게이드"
ulmVehicleMotorcycle2Yellow,"레니게이드"
ulmVehicleMotorcycle2Orange,"레니게이드"
ulmVehicleMotorcycle2Brown,"레니게이드"
ulmVehicleMotorcycle2Red,"레니게이드"
ulmVehicleMotorcycle2Cherry,"레니게이드"
ulmVehicleMotorcycle2AVariantHelper,"레니게이드"
ulmVehicleMotorcycle2BVariantHelper,"레니게이드"
ulmVehicleMotorcycle2CVariantHelper,"레니게이드"
ulmVehicleBikesARandomHelper,"[Bikes Hor. 무작위 도우미]"
ulmVehicleBikesBRandomHelper,"[Bikes Vert. A 무작위 도우미]"
ulmVehicleBikesCRandomHelper,"[Bikes Vert. B 무작위 도우미]"
ulmDecoMech01a,"M.A.C.E."
ulmDecoMech01aDesc,"Mobile Armored Combat Exoskeletons, 줄임말로 M.A.C.E는 세계에서 가장 문제가 많은 지역에서 평화를 유지하고자 집행자를 위해 생산된 특수 부대였습니다."
quest,"퀘스트"
questChain,"연계 퀘스트"
treasure,"숨겨진 보관함"
RewardQuest_keyword,"퀘스트"
RewardTypeChainQuest,"연계 보상"
RewardSkillPoint_keyword,"스킬 포인트"
ulmSkillBook,"스킬 책"
ulmSkillBookOffer,"이 [decea3]스킬 책[-]을 읽으면 스킬 포인트 2개가 주어집니다."
ulmQuestIntroduction,"소개"
ulmQuestIntroductionOffer,"이걸 보고 있다면 당신은 아직 살아 있는 겁니다!\n\n이 황무지는 잔인하고 무자비하지만 당신이 [decea3]Undead Legacy[-]에서 살아남을 수 있도록 작은 도움을 드리겠습니다!"
ulmQuestIntroduction1,"소개 (1/6)"
ulmQuestIntroduction1Subtitle,"당신의 생존 배낭"
ulmQuestIntroduction1Desc,"당신의 [decea3]생존 배낭[-]을 바닥에 [decea3]배치[-]하여 내용물을 확인하세요."
ulmQuestIntroduction2,"소개 (2/6)"
ulmQuestIntroduction2Subtitle,"당신의 첫 번째 도구"
ulmQuestIntroduction2Desc,"[decea3]Undead Legacy[-]의 기능들에 익숙해지기 위해 [decea3]일지[-] 메뉴를 이용해 보세요. 생존에 유용한 정보를 얻을 수도 있을 겁니다."
ulmQuestIntroduction3,"소개 (3/6)"
ulmQuestIntroduction3Subtitle,"당신의 첫 번째 도구"
ulmQuestIntroduction3Desc,"[decea3]돌 도끼[-]와 [decea3]돌 곡괭이[-]를 제작해서 자원을 모으고 스스로를 방어하세요. 재료들을 모아 당신의 첫 번째 도구를 만들어 보십시오!"
ulmQuestIntroduction4,"소개 (4/6)"
ulmQuestIntroduction4Subtitle,"당신의 첫 번째 근접 무기"
ulmQuestIntroduction4Desc,"[decea3]나무 창[-]을 만들어 방어에 더 신경을 쓰세요. [decea3]밧줄[-]이 더 필요하다면 [decea3]목수의 작업대[-]에서 만들 수 있고 말라붙지 않은 나무에서 [decea3]송진[-]을 획득할 수 있습니다."
ulmQuestIntroduction5,"소개 (5/6)"
ulmQuestIntroduction5Subtitle,"당신의 첫 번째 작업대"
ulmQuestIntroduction5Desc,"[decea3]목수의 작업대[-]를 지어 목재를 더 유용한 아이템으로 가공해 보세요. 재료들을 모아 당신의 첫 번째 작업대를 만들어 보십시오!"
ulmQuestIntroduction6,"소개 (6/6)"
ulmQuestIntroduction6Subtitle,"당신의 첫 번째 활"
ulmQuestIntroduction6Desc,"[decea3]원시 활[-]과 [decea3]돌 화살[-]을 만들어 기본적인 원거리 방어 대책을 세우세요. 모든 재료는 [decea3]목수의 작업대[-]에서 제작 가능합니다."
ulmQuestTreasureEllianniaOffer,"살아남은 당신에게,\n이 노트를 읽을 때 쯤이면 나는 이 세상에 없을 것 같네요. 내가 가진 물건을 썩히느니 여러분이 하나 가졌으면 합니다. 이 지도에 위치를 표시해 두었으니 가서 확인해 보세요.\n\n행운을 빌어요,\n엘리아니아가."
abandoned_house_01,"Abandoned House 1"
abandoned_house_02,"Abandoned House 2"
abandoned_house_03,"Abandoned House 3"
abandoned_house_04,"Abandoned House 4"
abandoned_house_05,"Abandoned House 5"
abandoned_house_06,"Abandoned House 6"
abandoned_house_07,"Abandoned House 7"
abandoned_house_08,"Abandoned House 8"
apartment_adobe_red_5_flr,"5 Floor Apt. Building"
apartment_brick_6_flr,"Two Bit Tower"
apartments_01,"Apartment Complex 1"
army_barracks_01,"Army Camp Post 7"
army_camp_01,"Army Camp 1"
army_camp_02,"Army Camp 2"
army_camp_03,"Army Camp 3"
auto_mechanic_01,"A1 Auto"
bank_01,"증권 은행"
bank_02,"Seemore Bank"
bar_01,"Buzzs-Bar"
bar_sm_01,"Buzzs-Bar"
barn_01,"Barn 1"
barn_02,"Barn 2"
barn_03,"Barn 3"
blueberryfield_sm,"Blueberry Field"
bluff01,"Bluff"
body_shop_01,"Collision Center"
bombshelter_01,"Barts Salvage"
bombshelter_02,"Suspicious House"
bombshelter_md_01,"Suspicious House"
bridge_asphalt_broken,"Broken Bridge"
bridge_asphalt1,"Bridge"
bridge_concrete1,"Concrete Bridge"
bridge_wood1,"Wood Bridge"
bridge_wood2,"Damaged Wooden Bridge"
bus_stop_01,"Bus Stop"
bus_wreck_01,"Bus Wreck"
business_burnt_01,"Omalley Oats"
business_burnt_02,"Navezgane Creamery"
cabin_01,"Cabin 1"
cabin_02,"Cabin 2"
cabin_03,"Cabin 3"
cabin_04,"Cabin 4"
cabin_05,"Cabin 5"
cabin_06,"Cabin 6"
cabin_07,"Cabin 7"
cabin_08,"Cabin 8"
cabin_09,"Cabin 9"
cabin_10,"Cabin 10"
cabin_11,"Cabin 11"
cabin_12,"Cabin 12"
cabin_13,"Cabin 13"
cabin_14,"Cabin 14"
cabin_15,"Cabin 15"
cabin_16,"Cabin 16"
canyon_car_wreck,"Canyon Car Wreck"
canyon_cliff_dwellings,"Canyon Cliff Dwellings"
canyon_gift_shop,"Canyon Gift Shop"
canyon_gift_shop_sign,"Canyon Gift Shop Sign"
canyon_mine,"Canyon Mine"
carlot_01,"Joey's Carlot"
carlot_02,"Carl's Cars"
cave_01,"Cave 1"
cave_02,"Cave 2"
cave_03,"Cave 3"
cave_04,"Cave 4"
cave_05,"Cave 5"
cemetery_01,"Cemetery 1"
cemetery_02,"Cemetery 2"
church_01,"Church"
church_graveyard1,"Church Graveyard"
church_sm_01,"Small Church"
city_center_01,"Olgiddy and Brother"
commercial_strip_01,"Commercial Complex 1"
commercial_strip_02,"Commercial Complex 2"
cornfield_lg,"Large Cornfield"
cornfield_med,"Medium Cornfield"
cornfield_sm,"Small Cornfield"
country_junkyard_01,"Junkin's Junkyard"
countrytown_business_01,"Bigg Buns"
countrytown_business_02,"Postal Office"
countrytown_business_03,"The-Bear-Den"
countrytown_business_04,"Aldo's Cabinet"
countrytown_business_05,"Butcher Petes"
countrytown_business_06,"Red Rubys"
countrytown_business_07,"Maggie's Corner Cafe"
countrytown_business_08,"Wildfire Camping Gear"
countrytown_business_09,"4Ever Video"
countrytown_business_10,"Bobcats Bar"
countrytown_business_13,"The Dead Rooster"
countrytown_business_14,"Grumpy's Pub"
courthouse_med_01,"Town Hall"
culvert_01,"Culvert"
deco_coal_vein,"Coal Vein"
deco_iron_vein,"Iron Vein"
deco_lead_vein,"Lead Vein"
deco_nitrate_vein,"Nitrate Vein"
deco_remnant_stone_01,"Ruins 1"
deco_remnant_stone_02,"Ruins 2"
deco_remnant_stone_03,"Ruins 3"
deco_remnant_stone_04,"Ruins 4"
deco_remnant_stone_05,"Ruins 5"
deco_remnant_wood_01,"Wooden House Ruins 1"
deco_remnant_wood_02,"Wooden House Ruins 1"
deco_rubble_stone_01,"Stone Rubble 1"
deco_rubble_stone_02,"Stone Rubble 2"
deco_rubble_stone_03,"Stone Rubble 3"
